Date,Object,Price,Location,Category,Object Type,Material,Seller,Link
2019-12-22 00:00:00,"Dec 22 , 2019 CIRCA 500BCE ANCIENT EGYPTIAN LIMESTONE RELIEF PANEL DEPICTING HORUS AS A FALCON ",48.36,United Kingdom,egyptian  | ,religious | statue | ,stone | ,antiquiti,https://www.ebay.com/itm/CIRCA-500BCE-ANCIENT-EGYPTIAN-LIMESTONE-RELIEF-PANEL-DEPICTING-HORUS-AS-A-FALCON/153762649203?hash=item23ccf7d473%3Ag%3ADysAAOSwYKBd9gIn&LH_Auction=1
2019-12-22 00:00:00,"Dec 22 , 2019 CIRCA 600 70088 ANCIENT BYZANTINE BRONZE DOUBLE SIDED ENCOLOPION CROSS AMULET ",81.04,United Kingdom,greek | ,religious | ,metal | ,antiquiti,https://www.ebay.com/itm/CIRCA-600-700AD-ANCIENT-BYZANTINE-BRONZE-DOUBLE-SIDED-ENCOLOPION-CROSS-AMULET/153762721576?hash=item23ccf8ef28%3Ag%3Aiq4AAOSwORhd9hrO&LH_Auction=1
2019-12-22 00:00:00,"Dec 22 , 2019 CIRCA 664 33245 ANCIENT EGYPTIAN GLAZED FAIENCE PANEL PENDANT WITH hieroglyphs ",60.13,United Kingdom,egyptian  | ,jewellery | text | ,terracotta | ,antiquiti,https://www.ebay.com/itm/CIRCA-664-332BC-ANCIENT-EGYPTIAN-GLAZED-FAIENCE-PANEL-PENDANT-WITH-HEIROGLYPHS/153763447443?hash=item23cd040293%3Ag%3AZ4QAAOSwy6dd2-BO&LH_Auction=1
2019-12-22 00:00:00,"Dec 22 , 2019 CIRCA 664 332BCE ANCIENT EGYPTIAN GOLD GILDED shanti shanti MUSEUM QUALITY ",91.5,United Kingdom,egyptian  | ,statue | ,metal | ,antiquiti,https://www.ebay.com/itm/CIRCA-664-332BCE-ANCIENT-EGYPTIAN-GOLD-GILDED-USHABTI-SHABTI-MUSEUM-QUALITY/153762642647?hash=item23ccf7bad7%3Ag%3A3EIAAOSwz8Vd9f-0&LH_Auction=1
2019-12-22 00:00:00,"Dec 22 , 2019 CIRCA 700 1000 AD GERMANIC INTAGLIO SEAL BLACK GEM STONE RARE ",1.29,Cyprus,?,jewellery | tool | ,stone | ,ancientground,https://www.ebay.com/itm/CIRCA-700-1000-AD-GERMANIC-INTAGLIO-SEAL-BLACK-GEM-STONE-RARE/392589924121?hash=item5b682ed719%3Ag%3Ax68AAOSwe-td9mh2&LH_Auction=1
2019-12-22 00:00:00,"Dec 22 , 2019 CIRCA 700 500 BC NEAR EAST MILITARY BRONZE danger SNAKE HEAD TERMINAL ",139.86,Cyprus,near east | ,?,metal | ,ancientground,https://www.ebay.com/itm/CIRCA-700-500-BC-NEAR-EAST-MILITARY-BRONZE-DAGER-SNAKE-HEAD-TERMINAL/392589890807?hash=item5b682e54f7%3Ag%3AZ38AAOSwTphd9l7x&LH_Auction=1
2019-12-22 00:00:00,"Dec 22 , 2019 CIRCA 900 1000.0 VIKING ERA NORSE BRONZE LONGSHOT ARROWHEAD BATTLE OBJECT SUPERB ",28.76,United Kingdom,viking | ,weapon | ,metal | ,antiquiti,https://www.ebay.com/itm/CIRCA-900-1000AD-VIKING-ERA-NORSE-BRONZE-LONGSHOT-ARROWHEAD-BATTLE-OBJECT-SUPERB/153762716312?hash=item23ccf8da98%3Ag%3Al6oAAOSwFINd9hlE&LH_Auction=1
2019-12-22 00:00:00,"Dec 22 , 2019 bay BEST judea ISRAEL heroin BOWL~1stC`50AD` TIME OF JESUS ! ",90.0,United States,near east | ,religious | ,?,ancart,https://www.ebay.com/itm/EBAY-BEST-JUDEAN-ISRAEL-HERODIAN-BOWL-1stC-50AD-TIME-OF-JESUS/193264343914?hash=item2cff73db6a%3Ag%3AduMAAOSwuCBd%7ECeI&LH_Auction=1
2019-12-22 00:00:00,"Dec 22 , 2019 Editors of the nation ' . Penny Readings for the Irish People ",15.5,United States,?,?,?,medievalbooks,https://www.ebay.com/itm/Editors-of-the-Nation-Penny-Readings-for-the-Irish-People/124012403616?hash=item1cdfb71ba0%3Ag%3AZU0AAOSw241YfPD6&LH_Auction=1
2019-12-22 00:00:00,"Dec 22 , 2019 Egypt Pharaoh Coin Medal Ingot Old Pyramid Arabic Ancient Gold & Silver Retro UK ",0.01,United Kingdom,near east | egyptian  | ,coin | ,metal | ,anddownthewaterfall,https://www.ebay.com/itm/Egypt-Pharaoh-Coin-Medal-Ingot-Old-Pyramid-Arabic-Ancient-Gold-Silver-Retro-UK/312902601994?hash=item48da72cd0a%3Ag%3A3DoAAOSwCJxZ%7EyVe&LH_Auction=1
2019-12-22 00:00:00,"Dec 22 , 2019 EGYPTIAN ANTIQUES ANTIQUITIES Nefertari Amulet Figure Pendant 1549 1139 BC ",0.01,Egypt,egyptian  | ,religious | statue | jewellery | ,?,luxor-egypt,https://www.ebay.com/itm/EGYPTIAN-ANTIQUES-ANTIQUITIES-Nefertari-Amulet-Figure-Pendant-1549-1139-BC/163997468112?hash=item262f02c5d0%3Ag%3A-2wAAOSw7eFc7iXL&LH_Auction=1
2019-12-22 00:00:00,"Dec 22 , 2019 Egyptian Anubis God Ornament Hieroglyphic Statue Figurine Ancient Egypt Jackal ",36.0,Egypt,egyptian  | ,religious | statue | decoration | text | ,?,rare-antiques,https://www.ebay.com/itm/Egyptian-Anubis-God-Ornament-Hieroglyphic-Statue-Figurine-Ancient-Egypt-Jackal/193258551602?hash=item2cff1b7932%3Ag%3AbFMAAOSwjYld9piU&LH_Auction=1
2019-12-22 00:00:00,"Dec 22 , 2019 Egyptian Faience Amulet Antique Necklace Pendant Ancient Civilization Egypt ",9.5,Egypt,egyptian  | ,religious | jewellery | ,terracotta | ,rare-antiques,https://www.ebay.com/itm/Egyptian-Faience-Amulet-Antique-Necklace-Pendant-Ancient-Civilization-Egypt/193258613079?hash=item2cff1c6957%3Ag%3A0%7EkAAOSwEy1d9qL7&LH_Auction=1
2019-12-22 00:00:00,"Dec 22 , 2019 Egyptian Pharaoh Gold Coin ancient Egypt Mummy Museum Curse Cairo Cleopatra Nile ",5.75,United Kingdom,egyptian  | ,coin | ,metal | ,notinashyway,https://www.ebay.com/itm/Egyptian-Pharaoh-Gold-Coin-Acient-Egypt-Mummy-Museum-Curse-Cairo-Cleopatra-Nile/401996436277?hash=item5d98dad335%3Ag%3AU8AAAOSwzztc-VjR&LH_Auction=1
2019-12-22 00:00:00,"Dec 22 , 2019 English Arabic Calendar Astrolabe Arabic Globe Navigation Astrological Calendar ",19.99,United States,viking | near east | ,?,?,ritasdiggins,https://www.ebay.com/itm/English-Arabic-Calendar-Astrolabe-Arabic-Globe-Navigation-Astrological-Calendar/312891962420?hash=item48d9d07434%3Ag%3AzhIAAOSw1hZd9pLV&LH_Auction=1
2019-12-22 00:00:00,"Dec 22 , 2019 EUROPEAN BRONZE AGE CIRCA 2000BCE LONGSHOT POISONED BRONZE ARROWHEAD ",16.34,United Kingdom,bronze age | european | ,weapon | ,metal | ,antiquiti,https://www.ebay.com/itm/EUROPEAN-BRONZE-AGE-CIRCA-2000BCE-LONGSHOT-POISONED-BRONZE-ARROWHEAD/153762770196?hash=item23ccf9ad14%3Ag%3Al5gAAOSwlTFd9io5&LH_Auction=1
2019-12-22 00:00:00,"Dec 22 , 2019 EUROPEAN FINDS ANCIENT BYZANTINE CLAY PLAQUE FRAGMENT DEPICTING RELIGIOUS SCENE ",43.13,United Kingdom,greek | european | ,religious | decoration | ,terracotta | ,antiquiti,https://www.ebay.com/itm/EUROPEAN-FINDS-ANCIENT-BYZANTINE-CLAY-PLAQUE-FRAGMENT-DEPICTING-RELIGIOUS-SCENE/153762649957?hash=item23ccf7d765%3Ag%3Ae1cAAOSwM2dd9gKX&LH_Auction=1
2019-12-22 00:00:00,"Dec 22 , 2019 EUROPEAN FINDS ANCIENT ROMAN BRONZE MIRROR WITH HEAD TERMINAL CIRCA 200 30059 ",133.32,United Kingdom,roman | european | ,household | ,metal | ,antiquiti,https://www.ebay.com/itm/EUROPEAN-FINDS-ANCIENT-ROMAN-BRONZE-MIRROR-WITH-HEAD-TERMINAL-CIRCA-200-300AD/153762645845?hash=item23ccf7c755%3Ag%3AYXYAAOSw6-5d9gF-&LH_Auction=1
2019-12-22 00:00:00,"Dec 22 , 2019 EUROPEAN FINDS CIRCA 200 30059 ANCIENT ROMAN BRONZE CASKET KEY RING SUPERB ",11.11,United Kingdom,roman | european | ,jewellery | household | ,metal | ,antiquiti,https://www.ebay.com/itm/EUROPEAN-FINDS-CIRCA-200-300AD-ANCIENT-ROMAN-BRONZE-CASKET-KEY-RING-SUPERB/153762764067?hash=item23ccf99523%3Ag%3AIh0AAOSwuOJd9ig5&LH_Auction=1
2019-12-22 00:00:00,"Dec 22 , 2019 EXTREMELY RARE ANCIENT ROMAN HIGHLY DECORATED LEGIONARY OBJECT CIRCA 100 2009  ",286.25,Bulgaria,roman | ,?,?,legiofretensis,https://www.ebay.com/itm/EXTREMELY-RARE-ANCIENT-ROMAN-HIGHLY-DECORATED-LEGIONARY-OBJECT-CIRCA-100-200AD/174123308708?hash=item288a8ed6a4%3Ag%3AWwsAAOSwApld8gdl&LH_Auction=1
2019-12-22 00:00:00,"Dec 22 , 2019 EXTREMELY RARE ANCIENT ROMAN LEGIONARY BRONZE STATUETTE NEPTUNE CIRCA 100 200 AD ",52.28,Bulgaria,roman | ,statue | ,metal | ,legiofretensis,https://www.ebay.com/itm/EXTREMELY-RARE-ANCIENT-ROMAN-LEGIONARY-BRONZE-STATUETTE-NEPTUNE-CIRCA-100-200-AD/174121549096?hash=item288a73fd28%3Ag%3AaWUAAOSwEYRd76XQ&LH_Auction=1
2019-12-22 00:00:00,"Dec 22 , 2019 EXTREMELY RARE CIRCA 700 BC puritan MILITARY BRONZE AX DECORATED 739grams ",217.88,Cyprus,?,weapon | ,metal | ,ancientground,https://www.ebay.com/itm/EXTREMELY-RARE-CIRCA-700-BC-LURISTAN-MILITARY-BRONZE-AX-DECORATED-739grams/202854947049?hash=item2f3b18d8e9%3Ag%3AOLYAAOSwbY5d9mi8&LH_Auction=1
2019-12-22 00:00:00,"Dec 22 , 2019 EXTREMELY RARE ROMAN BRONZE ROUND apologia FACE MOUNT ORNAMENT CIRCA 100 200 AD ",282.33,Cyprus,roman | ,tool | decoration | ,metal | ,ancientground,https://www.ebay.com/itm/EXTREMELY-RARE-ROMAN-BRONZE-ROUND-APOLLONIA-FACE-MOUNT-ORNAMENT-CIRCA-100-200-AD/202854960849?hash=item2f3b190ed1%3Ag%3ADQIAAOSwEhld9m5H&LH_Auction=1
2019-12-22 00:00:00,"Dec 22 , 2019 EXTREMELY RARE ROMAN BRONZE STATUE ORNAMENT CIRCA 100 400 AD PERFECT ",73.2,Cyprus,roman | ,statue | decoration | ,metal | ,ancientground,https://www.ebay.com/itm/EXTREMELY-RARE-ROMAN-BRONZE-STATUE-ORNAMENT-CIRCA-100-400-AD-PERFECT/392589951147?hash=item5b682f40ab%3Ag%3AadUAAOSwzwxd9nIy&LH_Auction=1
2019-12-22 00:00:00,"Dec 22 , 2019 EXTREMELY RARE ROMAN BRONZE STYLUS PEN CIRCA 100 400 AD INTACT ",48.36,Cyprus,roman | ,tool | ,metal | ,ancientground,https://www.ebay.com/itm/EXTREMELY-RARE-ROMAN-BRONZE-STYLUS-PEN-CIRCA-100-400-AD-INTACT/202854916087?hash=item2f3b185ff7%3Ag%3Ae-oAAOSwqwxd9mCo&LH_Auction=1
2019-12-22 00:00:00,"Dec 22 , 2019 FANTASTIC ANCIENT ROMAN MILITARY LEGIONARY SILVER spr ' RING CIRCA . 10062 2009  ",78.43,United Kingdom,roman | ,jewellery | ,metal | ,ancient_history,https://www.ebay.com/itm/FANTASTIC-ANCIENT-ROMAN-MILITARY-LEGIONARY-SILVER-SPQR-RING-CIRCA-100BC-200AD/324013681130?hash=item4b70b869ea%3Ag%3A7VoAAOSwSw1d8hAI&LH_Auction=1
2019-12-22 00:00:00,"Dec 22 , 2019 Fine Small Rare Viking bronze Spur kieran Rus 8 10 AD . ",9.0,Ukraine,viking | russian | ,tool | ,metal | ,scandinavian-viking,https://www.ebay.com/itm/Fine-Small-Rare-Viking-bronze-Spur-Kievan-Rus-8-10-AD/143470376873?hash=item21678037a9%3Ag%3Aeo0AAOSwtgNdpBqR&LH_Auction=1
2019-12-22 00:00:00,"Dec 22 , 2019 FINEST CIRCA 100 30059 ANCIENT ROMAN WINGED PHALLIC AMULET FERTILITY PENDANT ",35.29,United Kingdom,roman | ,religious | jewellery | ,?,antiquiti,https://www.ebay.com/itm/FINEST-CIRCA-100-300AD-ANCIENT-ROMAN-WINGED-PHALLIC-AMULET-FERTILITY-PENDANT/153762768043?hash=item23ccf9a4ab%3Ag%3AFx4AAOSw0Ctd9ikH&LH_Auction=1
2019-12-22 00:00:00,"Dec 22 , 2019 FINEST CIRCA 300 400.8 ANCIENT ROMAN BRONZE chariot FITTING GOLD GILDED FACE ",39.21,United Kingdom,roman | ,religious | ,metal | ,antiquiti,https://www.ebay.com/itm/FINEST-CIRCA-300-400AD-ANCIENT-ROMAN-BRONZE-CHARIOTT-FITTING-GOLD-GILDED-FACE/153762722071?hash=item23ccf8f117%3Ag%3AsMYAAOSw00Jd9hsb&LH_Auction=1
2019-12-22 00:00:00,"Dec 22 , 2019 Genuine Original Roman Byzantine bronze artifact intact cross pendant decorated ",19.5,United States,roman | greek | ,religious | jewellery | ,metal | ,cameleoncoins,https://www.ebay.com/itm/Genuine-Original-Roman-Byzantine-bronze-artifact-intact-cross-pendant-decorated/293382173116?hash=item444ef0b1bc%3Ag%3ApNkAAOSwzpxd-WpE&LH_Auction=1
2019-12-22 00:00:00,"Dec 22 , 2019 GREAT RARE PIERCED STONE AX simms EUROPEAN STONE AGE NEOLITHIC millennium BC ",78.56,Germany,pre-historic | european | ,?,stone | ,palatina,https://www.ebay.com/itm/GREAT-RARE-PIERCED-STONE-AX-91mms-EUROPEAN-STONE-AGE-NEOLITHIC-4-MILLENNIUM-BC/362846897029?hash=item547b5c4385%3Ag%3Ajm0AAOSw%7EDpdot5m&LH_Auction=1
2019-12-22 00:00:00,"Dec 22 , 2019 Great , Big Red Tin Toy Sports Car , Chevrolet Fifties 50 is , Friction , Japan ",19.99,United States,japan | ,?,metal | ,baltimorejohn,https://www.ebay.com/itm/Great-Big-Red-Tin-Toy-Sports-Car-Chevrolet-Fifties-50s-Friction-Japan/223794406275?hash=item341b2fa383%3Ag%3ATuAAAOSw4URd-YCm&LH_Auction=1
2019-12-22 00:00:00,"Dec 22 , 2019 Greek battle spear , 3 2 century BC . ",45.0,Ukraine,greek | ,weapon | ,?,sergii78,https://www.ebay.com/itm/Greek-battle-spear-3-2-century-BC/233432428925?hash=item3659a8317d%3Ag%3Ai5EAAOSwE91d8sX7&LH_Auction=1
2019-12-22 00:00:00,"Dec 22 , 2019 Greek a Bacchus And Faun a God Of Grape Harvest Dionysius Statue Michelangelo ",24.99,United States,greek | ,statue | ,?,okieclaus,https://www.ebay.com/itm/Greek-Bacchus-And-Faun-God-Of-Grape-Harvest-Dionysius-Statue-Michelangelo/153763115505?hash=item23ccfef1f1%3Ag%3AB0QAAOSw2Xdd7S0w&LH_Auction=1
2019-12-22 00:00:00,"Dec 22 , 2019 Hieroglyphic Mask Ancient Egyptian Antique Queen Coffin Sculpture Very Rare Bead ",34.0,Egypt,egyptian  | ,jewellery | mask | text | ,?,rare-antiques,https://www.ebay.com/itm/Hieroglyphic-Mask-Ancient-Egyptian-Antique-Queen-Coffin-Sculpture-Very-Rare-Bead/193258596377?hash=item2cff1c2819%3Ag%3A3wAAAOSwMAxd9p5t&LH_Auction=1
2019-12-22 00:00:00,"Dec 22 , 2019 HIGH DETAIL LATE PHOENICIAN / ROMAN PERIOD BLUE GLASS VESSEL CIRCA 200 100BCE ",38.98,United Kingdom,roman | near east | ,vessel | ,glass | ,ancient_history,https://www.ebay.com/itm/HIGH-DETAIL-LATE-PHOENICIAN-ROMAN-PERIOD-BLUE-GLASS-VESSEL-CIRCA-200-100BCE/324013700941?hash=item4b70b8b74d%3Ag%3A8HIAAOSw6GJd8gxq&LH_Auction=1
2019-12-22 00:00:00,"Dec 22 , 2019 HIGH DETAILED ANCIENT EGYPTIAN FAIENCE basket STATUETTE CIRCA 990 33245 ",54.9,United Kingdom,egyptian  | ,religious | statue | ,terracotta | ,ancient_history,https://www.ebay.com/itm/HIGH-DETAILED-ANCIENT-EGYPTIAN-FAIENCE-BASTET-STATUETTE-CIRCA-990-332BC/324013718506?hash=item4b70b8fbea%3Ag%3AgIQAAOSwoQdd8i9r&LH_Auction=1
2019-12-22 00:00:00,"Dec 22 , 2019 HIGHLY DECORATED ANCIENT VIKING NORSE RUNIC THOR is HAMMER AMULET CIRCA 800 9005  ",18.95,Bulgaria,viking | ,religious | ,?,legiofretensis,https://www.ebay.com/itm/HIGHLY-DECORATED-ANCIENT-VIKING-NORSE-RUNIC-THORS-HAMMER-AMULET-CIRCA-800-900AD/174121487585?hash=item288a730ce1%3Ag%3ACBYAAOSw%7EXFd75T%7E&LH_Auction=1
2019-12-22 00:00:00,"Dec 22 , 2019 Holy Land JUDAEA Iron Age circa 10 7 cen BC jouglet / Mug Judea Temple times . ",89.99,Israel,pre-historic | iron age | near east | ,religious | ,?,pharaoh_crypt,https://www.ebay.com/itm/Holy-Land-JUDAEA-Iron-Age-circa-10-7-cen-BC-Juglet-Mug-Judea-Temple-times/392590182549?hash=item5b6832c895%3Ag%3A1dgAAOSwFGNcSaBC&LH_Auction=1
2019-12-22 00:00:00,"Dec 22 , 2019 HUGE EGYPTIAN ANTIQUE FAIENCE GREEN shanti STATUE ORNAMENT ",70.58,Cyprus,egyptian  | ,statue | decoration | ,terracotta | ,ancientground,https://www.ebay.com/itm/HUGE-EGYPTIAN-ANTIQUE-FAIENCE-GREEN-SHABTI-STATUE-ORNAMENT/392589869957?hash=item5b682e0385%3Ag%3ARJkAAOSwgtdd9lxK&LH_Auction=1
2019-12-22 00:00:00,"Dec 22 , 2019 HUGE LATE VIKING PERIOD BRONZE AGRICULTURAL AX 61518 ",120.25,Cyprus,viking | ,weapon | ,metal | ,ancientground,https://www.ebay.com/itm/HUGE-LATE-VIKING-PERIOD-BRONZE-AGRICULTURAL-AX-615gr/392589904550?hash=item5b682e8aa6%3Ag%3AxncAAOSwcJVd9mEH&LH_Auction=1
2019-12-22 00:00:00,"Dec 22 , 2019 INTACT ANCIENT ROMAN TERRACOTTA POTTERY PLATE b.i.t INSCRIPTION CIRCA 100 30059 ",13.55,United Kingdom,roman | ,text | vessel | ,terracotta | ,ancient_history,https://www.ebay.com/itm/INTACT-ANCIENT-ROMAN-TERRACOTTA-POTTERY-PLATE-T-I-T-INSCRIPTION-CIRCA-100-300AD/324013701649?hash=item4b70b8ba11%3Ag%3As4MAAOSwjT9d39xH&LH_Auction=1
2019-12-22 00:00:00,"Dec 22 , 2019 INTACT EGYPTIAN COLORED GLAZE RA GODDESS BUST PENDANT UNDATED ",8.5,Cyprus,egyptian  | ,religious | jewellery | statue | ,?,ancientground,https://www.ebay.com/itm/INTACT-EGYPTIAN-COLORED-GLAZE-RA-GODDESS-BUST-PENDANT-UNDATED/202854972208?hash=item2f3b193b30%3Ag%3AxLcAAOSw3d9d9nHD&LH_Auction=1
2019-12-22 00:00:00,"Dec 22 , 2019 INTACT EGYPTIAN GLAZED COLORED AMULET CIRCA 1400 1600 AD ",7.84,Cyprus,egyptian  | ,religious | ,terracotta | ,ancientground,https://www.ebay.com/itm/INTACT-EGYPTIAN-GLAZED-COLORED-AMULET-CIRCA-1400-1600-AD/392589885807?hash=item5b682e416f%3Ag%3AcaUAAOSwT7Nd9l45&LH_Auction=1
2019-12-22 00:00:00,"Dec 22 , 2019 Intact Egyptian Glazed shanti Statue Circa 700 500 BC With Hieroglyphics ",64.05,Cyprus,egyptian  | ,statue | text | ,terracotta | ,ancientground,https://www.ebay.com/itm/Intact-Egyptian-Glazed-Shabti-Statue-Circa-700-500-BC-With-Hieroglyphics/202854978163?hash=item2f3b195273%3Ag%3AfeQAAOSwy6dd9nON&LH_Auction=1
2019-12-22 00:00:00,"Dec 22 , 2019 INTACT EGYPTIAN MEDIEVAL FAIENCE SEATED ANUBIS ORNAMENT PENDANT ",8.5,Cyprus,medieval | egyptian  | ,religious | jewellery | decoration | ,terracotta | ,ancientground,https://www.ebay.com/itm/INTACT-EGYPTIAN-MEDIEVAL-FAIENCE-SEATED-ANUBIS-ORNAMENT-PENDANT/202854948486?hash=item2f3b18de86%3Ag%3AhFkAAOSwoBFd9mlm&LH_Auction=1
2019-12-22 00:00:00,"Dec 22 , 2019 INTACT ROMAN BRONZE HAIR OR CLOTHING PIN WITH A MALE BUST ON THE TO CA 100 400 A ",43.79,Cyprus,roman | ,clothing | statue | ,metal | ,ancientground,https://www.ebay.com/itm/INTACT-ROMAN-BRONZE-HAIR-OR-CLOTHING-PIN-WITH-A-MALE-BUST-ON-THE-TO-CA-100-400-A/392589908799?hash=item5b682e9b3f%3Ag%3ANpwAAOSwXrld9mKy&LH_Auction=1
2019-12-22 00:00:00,"Dec 22 , 2019 INTACT ROMAN SILVER MEDICAL TOOL CIRCA 100 200 AD ",17.65,Cyprus,roman | ,tool | ,metal | ,ancientground,https://www.ebay.com/itm/INTACT-ROMAN-SILVER-MEDICAL-TOOL-CIRCA-100-200-AD/202854956867?hash=item2f3b18ff43%3Ag%3AENIAAOSwEFhd9myy&LH_Auction=1
2019-12-22 00:00:00,"Dec 22 , 2019 INTACT ROMAN TERRACOTTA DECORATED OIL LAMP CIRCA 100 300 AD ",30.06,Cyprus,roman | ,vessel | ,terracotta | ,ancientground,https://www.ebay.com/itm/INTACT-ROMAN-TERRACOTTA-DECORATED-OIL-LAMP-CIRCA-100-300-AD/202854939280?hash=item2f3b18ba90%3Ag%3AptgAAOSwsAdd9mXr&LH_Auction=1
2019-12-22 00:00:00,"Dec 22 , 2019 INTACT PHOENICIAN BRONZE & GILDED DECORATED RING WITH COLORED STONE CA 300 BC ",32.68,Cyprus,near east | ,jewellery | ,metal | stone | ,ancientground,https://www.ebay.com/itm/INTACT-PHOENICIAN-BRONZE-GILDED-DECORATED-RING-WITH-COLORED-STONE-CA-300-BC/392589922484?hash=item5b682ed0b4%3Ag%3A%7EkAAAOSw09pd9men&LH_Auction=1
2019-12-22 00:00:00,"Dec 22 , 2019 Iron Age / Celtic bronze horse chariot slide artefact metal detecting detector ",28.19,United Kingdom,pre-historic | celtic | iron age | ,?,metal | ,craig20050,https://www.ebay.com/itm/Iron-Age-Celtic-bronze-horse-chariot-slide-artefact-metal-detecting-detector/392578671015?hash=item5b678321a7%3Ag%3AGJ0AAOSw5LRd7nOm&LH_Auction=1
2019-12-22 00:00:00,"Dec 22 , 2019 Iron Age And Roman Brooches.Richard hatta A Second Selection Of Brooches ",39.21,United Kingdom,pre-historic | roman | iron age | ,?,?,solocoins,https://www.ebay.com/itm/Iron-Age-And-Roman-Brooches-Richard-Hattatt-A-Second-Selection-Of-Brooches/233434958687?hash=item3659cecb5f%3Ag%3AgiQAAOSw-TFd9i%7Ed&LH_Auction=1
2019-12-22 00:00:00,"Dec 22 , 2019 JAPANESE SWORD KATANA SIGNED SAMURAI ANTIQUE ",1025.0,United States,japan | ,?,?,jelloxray,https://www.ebay.com/itm/JAPANESE-SWORD-KATANA-SIGNED-SAMURAI-ANTIQUE/233439842111?hash=item365a194f3f%3Ag%3AGPsAAOSwiJRd8XFM&LH_Auction=1
2019-12-22 00:00:00,"Dec 22 , 2019 henri God Scarab Beetle Figurine Hieroglyphic Alphabets Stone Egyptian Antique ",5.03,Egypt,egyptian  | ,statue | jewellery | tool | text | ,stone | ,rare-antiques,https://www.ebay.com/itm/Khepri-God-Scarab-Beetle-Figurine-Hieroglyphic-Alphabets-Stone-Egyptian-Antique/193258604791?hash=item2cff1c48f7%3Ag%3AyUMAAOSwgqZd9qDL&LH_Auction=1
2019-12-22 00:00:00,"Dec 22 , 2019 LARGE & IMPRESSIVE GLAZED FAIENCE SCARAB WITH hieroglyphics VERY NICE ",16.34,United Kingdom,?,jewellery | tool | text | ,terracotta | ,antiquiti,https://www.ebay.com/itm/LARGE-IMPRESSIVE-GLAZED-FAIENCE-SCARAB-WITH-HEIROGLYPHICS-VERY-NICE/153762864139?hash=item23ccfb1c0b%3Ag%3AvZcAAOSwy1Vd9kYa&LH_Auction=1
2019-12-22 00:00:00,"Dec 22 , 2019 LARGE AND INTACT ANCIENT ROMAN STONE PHALLUS AMULET PENDANT CIRCA 100 200 AD ",31.37,United Kingdom,roman | ,religious | jewellery | ,stone | ,ancient_history,https://www.ebay.com/itm/LARGE-AND-INTACT-ANCIENT-ROMAN-STONE-PHALLUS-AMULET-PENDANT-CIRCA-100-200-AD/324013706463?hash=item4b70b8ccdf%3Ag%3A3wAAAOSwQOpd8g-j&LH_Auction=1
2019-12-22 00:00:00,"Dec 22 , 2019 LARGE BONE ROMAN HAIR BRUSH DECORATED WITH SEX SCENE ! ! ! ",20.49,Bosnia and Herzegovina,roman | ,?,bone | ,alexancient9,https://www.ebay.com/itm/LARGE-BONE-ROMAN-HAIR-BRUSH-DECORATED-WITH-SEX-SCENE/324013625152?hash=item4b70b78f40%3Ag%3AHycAAOSwl2Bd9mHu&LH_Auction=1
2019-12-22 00:00:00,"Dec 22 , 2019 Large Viking Bronze Axe Shaped Pendant Amulet ",19.99,Bulgaria,viking | ,jewellery | religious | ,metal | ,hi*dealer,https://www.ebay.com/itm/Large-Viking-Bronze-Axe-Shaped-Pendant-Amulet/392592719780?hash=item5b68597fa4%3Ag%3AXKsAAOSwoaNd5oY9&LH_Auction=1
2019-12-22 00:00:00,"Dec 22 , 2019 LATE BYZANTINE BRONZE CROSS PENDANT DEPICTING PRIEST AND WORSHIPPER VERY NICE ",37.91,United Kingdom,greek | ,religious | ,?,antiquiti,https://www.ebay.com/itm/LATE-BYZANTINE-BRONZE-CROSS-PENDANT-DEPICTING-PRIEST-AND-WORSHIPPER-VERY-NICE/153762717099?hash=item23ccf8ddab%3Ag%3Ac2gAAOSwjP9d9hmu&LH_Auction=1
2019-12-22 00:00:00,"Dec 22 , 2019 LATE ROMAN SILVER SEAL RING WITH TWO SWANS ON bevel CIRCA 400 500e3 ",125.19,United Kingdom,roman | ,jewellery | tool | ,metal | ,antiquiti,https://www.ebay.com/itm/LATE-ROMAN-SILVER-SEAL-RING-WITH-TWO-SWANS-ON-BEZEL-CIRCA-400-500AD/153762875062?hash=item23ccfb46b6%3Ag%3AU-4AAOSwWSVd9knG&LH_Auction=1
2019-12-22 00:00:00,"Dec 22 , 2019 LEGIONARY ANCIENT SILVER ROMAN RING ",31.0,Paracin,roman | ,jewellery | ,metal | ,justinijan-coin,https://www.ebay.com/itm/LEGIONARY-ANCIENT-SILVER-ROMAN-RING/274144709395?hash=item3fd44c4b13%3Ag%3Au7UAAOSwQjhd-CZe&LH_Auction=1
2019-12-22 00:00:00,"Dec 22 , 2019 LEGIONARY ANCIENT SILVER ROMAN RING ( Legio II Augusta ) ",27.0,Paracin,roman | ,jewellery | ,metal | ,justinijan-coin,https://www.ebay.com/itm/LEGIONARY-ANCIENT-SILVER-ROMAN-RING-Legio-II-Augusta/274144713668?hash=item3fd44c5bc4%3Ag%3AR1IAAOSw09pd-CWZ&LH_Auction=1
2019-12-22 00:00:00,"Dec 22 , 2019 LOT OF 2 BRONZE ROMAN FLOWER APPLICATIONS ",0.99,Bosnia and Herzegovina,roman | ,?,metal | ,alexancient9,https://www.ebay.com/itm/LOT-OF-2-BRONZE-ROMAN-FLOWER-APPLICATIONS/324013632245?hash=item4b70b7aaf5%3Ag%3AIm4AAOSwmxVd9mQz&LH_Auction=1
